tweet_id,user_name,rt_count,tweet_text,user_created_date,user_initial_follower,user_end_follower,user_initial_fav,user_end_fav,user_state,user_party,user_incumbency,state_tossup,state_twitter_user,state_population,user_fullname,gender,obama_support,type,sm_type,sm_focus,cta_1,cta_2,info_1,info_2,origin_screen_name,origin_created_at,origin_followers,origin_user_created_at,origin_favorites,origin_text,origin_media,age
5.26086E+17,danmalloyct,5,Minimum wage workers in CT pay more taxes @TomFoleyCT. Does that seem fair to you? http://t.co/shgDCKjdVc #FoleyFails #ctgov, Tue Apr 07 15:34:54 +0000 2009 ,9605,10873,125,209,connecticut,democrat,Incumbent,1,17196,3596677,dan malloy,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,danmalloyct,Sat Oct 25 19:00:19 +0000 2014,10291,Tue Apr 07 15:34:54 +0000 2009,0,Minimum wage workers in CT pay more taxes @TomFoleyCT. Does that seem fair to you? http://t.co/shgDCKjdVc #FoleyFails #ctgov,photo,2027.14265
5.26087E+17,bentleycampaign,2,4 More Years! RT @MobileGOP: @BentleyCampaign @GOPJunkie @ALGOP working today at the #Auburn game #WarEagle http://t.co/UIfXYATFN9, Wed Oct 02 21:54:59 +0000 2013 ,1596,1640,140,164,alabama,republican,Incumbent,0,24822,4849377,robert bentley,M,FALSE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,bentleycampaign,Sat Oct 25 19:02:56 +0000 2014,1605,Wed Oct 02 21:54:59 +0000 2013,0,4 More Years! RT @MobileGOP: @BentleyCampaign @GOPJunkie @ALGOP working today at the #Auburn game #WarEagle http://t.co/UIfXYATFN9,photo,387.8805208
5.26087E+17,senator_hatch,4,BE SURE TO SHARE: My Vision For Iowa http://t.co/IbnFS1HuXh, Mon Jun 20 15:28:04 +0000 2011 ,2304,2412,50,51,iowa,democrat,Challenger,0,13625,3107126,jack hatch,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,senator_hatch,Sat Oct 25 19:05:10 +0000 2014,2416,Mon Jun 20 15:28:04 +0000 2011,0,BE SURE TO SHARE: My Vision For Iowa http://t.co/IbnFS1HuXh,NULL,1223.150764
5.26088E+17,senator_hatch,0,"RT @jacques00bean: Thank you, @monicavernon, for coming by the Grinnell office. #iavotes http://t.co/MsEHQNHEVK", Mon Jun 20 15:28:04 +0000 2011 ,2304,2412,50,51,iowa,democrat,Challenger,0,13625,3107126,jack hatch,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,senator_hatch,Sat Oct 25 19:09:00 +0000 2014,2416,Mon Jun 20 15:28:04 +0000 2011,0,"RT @jacques00bean: Thank you, @monicavernon, for coming by the Grinnell office. #iavotes http://t.co/MsEHQNHEVK",photo,1223.153426
5.26091E+17,markschauer,11,Our diversity is our strength. This is OUR Michigan. http://t.co/KtzeIWOMZQ #TeamSchauer http://t.co/LTnGVEpLC5, Tue Feb 16 19:16:28 +0000 2010 ,5493,6091,123,150,michigan,democrat,Challenger,1,44204,9909877,mark schauer,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,markschauer,Sat Oct 25 19:19:33 +0000 2014,5911,Tue Feb 16 19:16:28 +0000 2010,0,Our diversity is our strength. This is OUR Michigan. http://t.co/KtzeIWOMZQ #TeamSchauer http://t.co/LTnGVEpLC5,photo,1712.002141
5.26092E+17,senator_hatch,4,"We need a governor who recognizes that when we all work together, we all do better. @MonicaVernon @qctimes http://t.co/RQg2BGVFl9", Mon Jun 20 15:28:04 +0000 2011 ,2304,2412,50,51,iowa,democrat,Challenger,0,13625,3107126,jack hatch,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,senator_hatch,Sat Oct 25 19:25:04 +0000 2014,2416,Mon Jun 20 15:28:04 +0000 2011,0,"We need a governor who recognizes that when we all work together, we all do better. @MonicaVernon @qctimes http://t.co/RQg2BGVFl9",NULL,1223.164583
5.26097E+17,fitzgeraldforoh,11,"If you're curious about Kasich's flip flopping on the Affordable Care Act, then check out @OHDems list on BuzzFeed. http://t.co/VeawfaiBAR", Sun Mar 10 22:58:37 +0000 2013 ,6410,6404,134,170,ohio,democrat,Challenger,0,58533,11594163,ed fitzgerald,M,TRUE,Strategic Message,Attack,Issue,NA,NA,NA,NA,fitzgeraldforoh,Sat Oct 25 19:45:00 +0000 2014,6483,Sun Mar 10 22:58:37 +0000 2013,0,"If you're curious about Kasich's flip flopping on the Affordable Care Act, then check out @OHDems list on BuzzFeed. http://t.co/VeawfaiBAR",NULL,593.865544
5.26099E+17,hogan4governor,18,"Might as well take out your wallet and give it to @brownformd if you vote for him, says @MichaelSteele http://t.co/USv7LYLpt6", Sun Apr 10 17:42:54 +0000 2011 ,2326,4792,2386,4712,maryland,republican,Challenger,1,30628,5976407,larry hogan,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,hogan4governor,Sat Oct 25 19:51:23 +0000 2014,2782,Sun Apr 10 17:42:54 +0000 2011,0,"Might as well take out your wallet and give it to @brownformd if you vote for him, says @MichaelSteele http://t.co/USv7LYLpt6",photo,1294.089225
5.26102E+17,dukeaiona2014,5,"Trust, Respect and Balance for the people of Hawai'i. #dukeiaona2014 #elwinahu #higov #hirespect #hibalance http://t.co/G136tLDHKl", Tue Aug 11 03:38:32 +0000 2009 ,4459,4560,143,208,hawaii,republican,Challenger,0,49668,1419561,duke aiona,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,dukeaiona2014,Sat Oct 25 20:04:46 +0000 2014,4526,Tue Aug 11 03:38:32 +0000 2009,0,"Trust, Respect and Balance for the people of Hawai'i. #dukeiaona2014 #elwinahu #higov #hirespect #hibalance http://t.co/G136tLDHKl",photo,1901.684884
5.26112E+17,fungforgovernor,0,RT @nkolenberg94: #girlsjustwannahaveFUNG #TeamFung @MayorFung @FungForGovernor http://t.co/i2FLnwZNsM, Sun Nov 03 21:05:08 +0000 2013 ,2496,2718,300,511,rhode island,republican,Challenger,1,7017,1055173,allan fung,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fungforgovernor,Sat Oct 25 20:43:11 +0000 2014,2606,Sun Nov 03 21:05:08 +0000 2013,0,RT @nkolenberg94: #girlsjustwannahaveFUNG #TeamFung @MayorFung @FungForGovernor http://t.co/i2FLnwZNsM,photo,355.9847569
5.26116E+17,fungforgovernor,0,RT @aRAFFLE_ticket: Selfie with @fungforgovernor #GirlsJustWannaHaveFUNG #TeamFung #FungRollUpThePartitionPlease @ Theâ€°Ã›_ http://t.co/nqPQ7sWâ€°Ã›_, Sun Nov 03 21:05:08 +0000 2013 ,2496,2718,300,511,rhode island,republican,Challenger,1,7017,1055173,allan fung,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fungforgovernor,Sat Oct 25 21:00:52 +0000 2014,2606,Sun Nov 03 21:05:08 +0000 2013,0,RT @aRAFFLE_ticket: Selfie with @fungforgovernor #GirlsJustWannaHaveFUNG #TeamFung #FungRollUpThePartitionPlease @ Theâ€_ http://t.co/nqPQ7sWâ€_,NULL,355.997037
5.26117E+17,gov_martinez,0,RT @PhatSamuel: Paula voted for #OurGovernor! #SusanaSaturday #nmpol #nmgov http://t.co/FjVJ1up7iX, Sat Jul 18 16:01:12 +0000 2009 ,13098,13428,0,0,new mexico,republican,Incumbent,0,11286,2085572,susana martinez,F,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,gov_martinez,Sat Oct 25 21:04:31 +0000 2014,13165,Sat Jul 18 16:01:12 +0000 2009,0,RT @PhatSamuel: Paula voted for #OurGovernor! #SusanaSaturday #nmpol #nmgov http://t.co/FjVJ1up7iX,photo,1925.210637
5.26133E+17,gregabbott_tx,0,"RT @yrivera1008: @WendyDavisTexas Today, I voted Greg Abbott for Governor!  Can I have a RT?", Tue Nov 17 15:27:41 +0000 2009 ,39036,48256,34,48,texas,republican,Incumbent,0,135654,26956958,greg abbott,M,FALSE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,gregabbott_tx,Sat Oct 25 22:08:32 +0000 2014,39843,Tue Nov 17 15:27:41 +0000 2009,0,"RT @yrivera1008: @WendyDavisTexas Today, I voted Greg Abbott for Governor!  Can I have a RT?",NULL,1803.278368
5.26135E+17,charlieforgov,0,RT @JanetLeombruno: The #NorthEnd is Polito/Baker country.. for sure @KarynPolito @CharlieForGov #Boston http://t.co/dzfhEX6vQ1, Wed Jul 08 18:56:21 +0000 2009 ,36061,38932,565,633,massachusetts,republican,Challenger,0,54736,6745408,charlie baker,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,charlieforgov,Sat Oct 25 22:14:00 +0000 2014,36548,Wed Jul 08 18:56:21 +0000 2009,0,RT @JanetLeombruno: The #NorthEnd is Polito/Baker country.. for sure @KarynPolito @CharlieForGov #Boston http://t.co/dzfhEX6vQ1,photo,1935.137257
5.26135E+17,drichardsonor,0,RT @TeamDRichardson: Ton of support for @DRichardsonOR in Coos Bay during the OR Reboot Tour #ORGov #RetireKitz #ORpol http://t.co/m0ZChaKqâ€°Ã›_, Fri Oct 02 21:40:29 +0000 2009 ,1316,1449,22,23,oregon,republican,Challenger,0,27512,3970239,dennis richardson,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,drichardsonor,Sat Oct 25 22:17:30 +0000 2014,1408,Fri Oct 02 21:40:29 +0000 2009,0,RT @TeamDRichardson: Ton of support for @DRichardsonOR in Coos Bay during the OR Reboot Tour #ORGov #RetireKitz #ORpol http://t.co/m0ZChaKqâ€_,photo,1849.025706
5.26138E+17,gov_martinez,0,RT @tboswick: Packed house in Aztec! Showing tons of support for @Gov_Martinez #nmgov #nmpol http://t.co/SJeBzeHg3H, Sat Jul 18 16:01:12 +0000 2009 ,13098,13428,0,0,new mexico,republican,Incumbent,0,11286,2085572,susana martinez,F,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,gov_martinez,Sat Oct 25 22:28:41 +0000 2014,13164,Sat Jul 18 16:01:12 +0000 2009,0,RT @tboswick: Packed house in Aztec! Showing tons of support for @Gov_Martinez #nmgov #nmpol http://t.co/SJeBzeHg3H,photo,1925.269086
5.26147E+17,ajforidaho,3,"""One of my main goals in getting into this race was to elevate the attention to public education."" http://t.co/0wD3iepuLe #idpol #idedu", Mon Dec 02 18:29:57 +0000 2013 ,1618,1735,75,80,idaho,democrat,Challenger,0,10455,1634464,a.j. balukoff,M,FALSE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,ajforidaho,Sat Oct 25 23:05:08 +0000 2014,1690,Mon Dec 02 18:29:57 +0000 2013,0,"""One of my main goals in getting into this race was to elevate the attention to public education."" http://t.co/0wD3iepuLe #idpol #idedu",NULL,327.1910995
5.26164E+17,iowasteam,5,Gov @TerryBranstad's grandchildren sing happy birthday! #BdayBash http://t.co/nVqGuMhZsV, Tue Jul 02 15:06:30 +0000 2013 ,1735,1998,46,48,iowa,republican,Incumbent,0,13625,3107126,terry branstad,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,iowasteam,Sun Oct 26 00:10:39 +0000 2014,1822,Tue Jul 02 15:06:30 +0000 2013,0,Gov @TerryBranstad's grandchildren sing happy birthday! #BdayBash http://t.co/nVqGuMhZsV,photo,480.3778819
5.26176E+17,corbettforgov,6,.@GovernorCorbett developed incentives for high-quality physicians to practice and train in PA. #pagov http://t.co/8cgOkbIiHT, Thu Aug 27 20:21:26 +0000 2009 ,7575,7542,20,20,pennsylvania,republican,Incumbent,0,71326,12787209,tom corbett,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,corbettforgov,Sun Oct 26 01:00:08 +0000 2014,7606,Thu Aug 27 20:21:26 +0000 2009,0,.@GovernorCorbett developed incentives for high-quality physicians to practice and train in PA. #pagov http://t.co/8cgOkbIiHT,photo,1885.193542
5.26186E+17,wyllieforgov,6,"An email""After watching the felon &amp; the flip-flopper,I wasn't even going to vote. I found out about you,read your platform,you got my vote.""", Tue Jan 08 02:05:52 +0000 2013 ,2387,3230,4334,6238,florida,libertarian,Challenger,1,103447,19893297,adrian wyllie,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,wyllieforgov,Sun Oct 26 01:39:58 +0000 2014,3007,Tue Jan 08 02:05:52 +0000 2013,0,"An email""After watching the felon &amp; the flip-flopper,I wasn't even going to vote. I found out about you,read your platform,you got my vote.""",NULL,655.9820139
5.26193E+17,scottforflorida,9,Jobs help Floridians live the American Dream. http://t.co/QdD9qq0Ao8 #letskeepworking #flgov #sayfie http://t.co/xnr8MDm1ZQ, Fri May 27 20:03:02 +0000 2011 ,11955,12900,0,0,florida,republican,Incumbent,1,103447,19893297,rick scott,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,scottforflorida,Sun Oct 26 02:06:02 +0000 2014,12487,Fri May 27 20:03:02 +0000 2011,0,Jobs help Floridians live the American Dream. http://t.co/QdD9qq0Ao8 #letskeepworking #flgov #sayfie http://t.co/xnr8MDm1ZQ,photo,1247.252083
5.26208E+17,dukeaiona2014,0,Ms. Fely says Duke Aiona is her favorite!  #dukeiaona2014 #elwinahu #higov #hielection #hitrust #hirespect #hibalance http://t.co/K0Jd8y04u0, Tue Aug 11 03:38:32 +0000 2009 ,4459,4560,143,208,hawaii,republican,Challenger,0,49668,1419561,duke aiona,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,dukeaiona2014,Sun Oct 26 03:07:07 +0000 2014,4527,Tue Aug 11 03:38:32 +0000 2009,0,Ms. Fely says Duke Aiona is her favorite!  #dukeiaona2014 #elwinahu #higov #hielection #hitrust #hirespect #hibalance http://t.co/K0Jd8y04u0,NULL,1901.978183
5.26325E+17,howiehawkins,0,RT @UdiACLU: Howie Hawkins got it right. War on marijuana leads to tens of thousands of arrests in NY. Need to tax and regulate for adults.â€°Ã›_, Mon May 10 09:57:01 +0000 2010 ,2119,2973,415,747,new york,green party,Challenger,0,162645,19746227,howie hawkins,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,howiehawkins,Sun Oct 26 10:50:42 +0000 2014,2480,Mon May 10 09:57:01 +0000 2010,0,RT @UdiACLU: Howie Hawkins got it right. War on marijuana leads to tens of thousands of arrests in NY. Need to tax and regulate for adults.â€_,NULL,1630.03728
5.26364E+17,rickformi,33,"""Snyder, the Republican incumbent, promised a pragmatic approach to the state's problems and deliveredâ€°Ã›Âù -@Freep http://t.co/VdsMpBfapX", Fri Apr 17 06:26:28 +0000 2009 ,3742,4062,12,44,michigan,republican,Incumbent,1,44204,9909877,rick snyder,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,rickformi,Sun Oct 26 13:27:30 +0000 2014,3875,Fri Apr 17 06:26:28 +0000 2009,0,"""Snyder, the Republican incumbent, promised a pragmatic approach to the state's problems and deliveredâ€ù -@Freep http://t.co/VdsMpBfapX",photo,2018.292384
5.2637E+17,scottwalker,25,"Wausau Daily Herald: ""Give Gov. Scott Walker a second term: Our View""http://t.co/dMcTvgCEhB", Tue Apr 21 01:15:16 +0000 2009 ,73241,82358,0,0,wisconsin,republican,Incumbent,1,27105,5757564,scott walker,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,scottwalker,Sun Oct 26 13:51:05 +0000 2014,74507,Tue Apr 21 01:15:16 +0000 2009,0,"Wausau Daily Herald: ""Give Gov. Scott Walker a second term: Our View"" http://t.co/dMcTvgCEhB",NULL,2014.524873
5.26374E+17,marthacoakley,0,"RT @maura_healey: I'm running to be the people's lawyer. I learned from my mentor, our next governor, @marthacoakley #mapoli http://t.co/FCâ€°Ã›_", Sun Aug 30 19:07:36 +0000 2009 ,25960,27169,931,1542,massachusetts,democrat,Challenger,0,54736,6745408,martha coakley,F,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,marthacoakley,Sun Oct 26 14:03:37 +0000 2014,26473,Sun Aug 30 19:07:36 +0000 2009,0,"RT @maura_healey: I'm running to be the people's lawyer. I learned from my mentor, our next governor, @marthacoakley #mapoli http://t.co/FCâ€_",photo,1882.7889
5.26381E+17,maggie_hassan,3,"""We love the Gov!"" - outside the Temple Adath Yeshurun debate #nhpolitics #nhgov #NHForward http://t.co/4mmeQSi1kr", Thu Aug 25 00:19:24 +0000 2011 ,3867,4054,1,1,new hampshire,democrat,Incumbent,1,11999,1326813,maggie hassan,F,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,maggie_hassan,Sun Oct 26 14:31:23 +0000 2014,3928,Thu Aug 25 00:19:24 +0000 2011,0,"""We love the Gov!"" - outside the Temple Adath Yeshurun debate #nhpolitics #nhgov #NHForward http://t.co/4mmeQSi1kr",photo,1158.591655
5.26389E+17,howiehawkins,11,"Ralph Nader on why he supports @HowieHawkins, part 1 http://t.co/oW7tE8mJVf @brainyandbrawny #WeAreGreen @RalphNader", Mon May 10 09:57:01 +0000 2010 ,2119,2973,415,747,new york,green party,Challenger,0,162645,19746227,howie hawkins,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,howiehawkins,Sun Oct 26 15:04:04 +0000 2014,2481,Mon May 10 09:57:01 +0000 2010,0,"Ralph Nader on why he supports @HowieHawkins, part 1 http://t.co/oW7tE8mJVf @brainyandbrawny #WeAreGreen @RalphNader",NULL,1630.213229
5.2639E+17,jeff4gov,13,Have you seen the latest poll? The momentum is on our side &amp; this race is going to come down to turnout.http://t.co/1iBlvn9m5r #mngov, Tue Mar 26 13:20:11 +0000 2013 ,2848,3108,129,223,minnesota,republican,Challenger,0,29493,5457173,jeff johnson,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,jeff4gov,Sun Oct 26 15:08:22 +0000 2014,3066,Tue Mar 26 13:20:11 +0000 2013,0,Have you seen the latest poll? The momentum is on our side &amp; this race is going to come down to turnout. http://t.co/1iBlvn9m5r #mngov,NULL,579.0751273
5.26401E+17,fungforgovernor,0,RT @CUARepublicans: Honk for Fung! @FungForGovernor http://t.co/PW1SGDBckY, Sun Nov 03 21:05:08 +0000 2013 ,2496,2718,300,511,rhode island,republican,Challenger,1,7017,1055173,allan fung,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fungforgovernor,Sun Oct 26 15:54:23 +0000 2014,2613,Sun Nov 03 21:05:08 +0000 2013,0,RT @CUARepublicans: Honk for Fung! @FungForGovernor http://t.co/PW1SGDBckY,photo,356.7842014
5.26413E+17,gregabbott_tx,88,#VoterID law doesn't discourage voting; it ensures integrity of elections http://t.co/u4EdDlZCgw via @callerdotcom, Tue Nov 17 15:27:41 +0000 2009 ,39036,48256,34,48,texas,republican,Incumbent,0,135654,26956958,greg abbott,M,FALSE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,gregabbott_tx,Sun Oct 26 16:39:02 +0000 2014,39881,Tue Nov 17 15:27:41 +0000 2009,0,#VoterID law doesn't discourage voting; it ensures integrity of elections http://t.co/u4EdDlZCgw via @callerdotcom,NULL,1804.049549
5.26413E+17,carter4governor,43,"First Lady Rosalynn Carter reminds @TheGroveATL ""we are working for a new day in Georgia."" #GeorgiasReady http://t.co/bBTKsiNEYA", Tue Nov 05 21:59:18 +0000 2013 ,7585,9316,343,432,georgia,democrat,Challenger,1,65720,10097343,jason carter,M,FALSE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,carter4governor,Sun Oct 26 16:41:59 +0000 2014,8547,Tue Nov 05 21:59:18 +0000 2013,0,"First Lady Rosalynn Carter reminds @TheGroveATL ""we are working for a new day in Georgia."" #GeorgiasReady http://t.co/bBTKsiNEYA",photo,354.7796412
5.26423E+17,walt4nh,2,Maggie Hassan hasn't earned a 2nd term. RT if you agree! http://t.co/zURZkccBZe#nhpolitics http://t.co/DZldaXy9lb, Thu Apr 03 19:18:55 +0000 2014 ,642,726,1,9,new hampshire,republican,Challenger,1,11999,1326813,walt havenstein,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,walt4nh,Sun Oct 26 17:19:01 +0000 2014,697,Thu Apr 03 19:18:55 +0000 2014,0,Maggie Hassan hasn't earned a 2nd term.   RT if you agree! http://t.co/zURZkccBZe #nhpolitics http://t.co/DZldaXy9lb,photo,205.9167361
5.26437E+17,davidige2014,0,"I added a video to a @YouTube playlist http://t.co/ytqIcWFIbS Gerald DeHeer interview, Segment 16. Bullying. #HIGOV.", Wed Jul 10 09:07:48 +0000 2013 ,1148,1284,1,1,hawaii,democrat,Challenger,0,49668,1419561,david ige,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,davidige2014,Sun Oct 26 18:15:47 +0000 2014,1164,Wed Jul 10 09:07:48 +0000 2013,0,"I added a video to a @YouTube playlist http://t.co/ytqIcWFIbS Gerald DeHeer interview, Segment 16. Bullying. #HIGOV.",NULL,473.380544
5.26437E+17,davidige2014,1,"Gerald DeHeer interview, Segment 16. Bullying. #HIGOV.: http://t.co/ytqIcWFIbS via @YouTube", Wed Jul 10 09:07:48 +0000 2013 ,1148,1284,1,1,hawaii,democrat,Challenger,0,49668,1419561,david ige,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,davidige2014,Sun Oct 26 18:16:48 +0000 2014,1164,Wed Jul 10 09:07:48 +0000 2013,0,"Gerald DeHeer interview, Segment 16. Bullying. #HIGOV.: http://t.co/ytqIcWFIbS via @YouTube",NULL,473.38125
5.26443E+17,fitzgeraldforoh,10,â€°Ã›ÃèI believe that the issues are even more important than the candidates ... Itâ€°Ã›Âªs about what we believe in http://t.co/XTvH9GpH5O, Sun Mar 10 22:58:37 +0000 2013 ,6410,6404,134,170,ohio,democrat,Challenger,0,58533,11594163,ed fitzgerald,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,fitzgeraldforoh,Sun Oct 26 18:41:00 +0000 2014,6491,Sun Mar 10 22:58:37 +0000 2013,0,â€œI believe that the issues are even more important than the candidates ... Itâ€™s about what we believe in http://t.co/XTvH9GpH5O,NULL,594.8210995
5.26458E+17,scottforflorida,7,What did @GovChristie say about @CharlieCrist today in Miami? WATCH here:  https://t.co/stj3KVayui #sayfie, Fri May 27 20:03:02 +0000 2011 ,11955,12900,0,0,florida,republican,Incumbent,1,103447,19893297,rick scott,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,scottforflorida,Sun Oct 26 19:40:02 +0000 2014,12500,Fri May 27 20:03:02 +0000 2011,0,What did @GovChristie say about @CharlieCrist today in Miami? WATCH here:  https://t.co/stj3KVayui #sayfie,NULL,1247.984028
5.26459E+17,walt4nh,6,NH doesn't need another big spending career politician.RT if you agree! #nhpolitics http://t.co/9YfvEmQVb8, Thu Apr 03 19:18:55 +0000 2014 ,642,726,1,9,new hampshire,republican,Challenger,1,11999,1326813,walt havenstein,M,TRUE,Strategic Message,Attack,Image,NA,NA,NA,NA,walt4nh,Sun Oct 26 19:44:01 +0000 2014,698,Thu Apr 03 19:18:55 +0000 2014,0,NH doesn't need another big spending career politician.  RT if you agree! #nhpolitics http://t.co/9YfvEmQVb8,photo,206.0174306
5.2646E+17,robastorino,20,The Astorino-Moss Jobs Plan: http://t.co/4Zt22Y8dsp, Tue Feb 24 14:28:56 +0000 2009 ,9309,10758,319,422,new york,republican,Challenger,0,162645,19746227,rob astorino,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,robastorino,Sun Oct 26 19:47:26 +0000 2014,9995,Tue Feb 24 14:28:56 +0000 2009,0,The Astorino-Moss Jobs Plan: http://t.co/4Zt22Y8dsp,NULL,2070.221181
5.26464E+17,charliecrist,32,Thank YOU for your hard work! RT @amyeritter: Thank you @CharlieCrist and @DWStweets for believing in women's rights! http://t.co/86FC78dkf8, Sun May 10 01:42:17 +0000 2009 ,22407,25053,49,49,florida,democrat,Challenger,1,103447,19893297,charlie crist,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,charliecrist,Sun Oct 26 20:03:14 +0000 2014,24254,Sun May 10 01:42:17 +0000 2009,0,Thank YOU for your hard work! RT @amyeritter: Thank you @CharlieCrist and @DWStweets for believing in women's rights! http://t.co/86FC78dkf8,photo,1995.764549
5.26485E+17,hogan4governor,0,RT @VoteHaydenDuke: Our next Governor @Hogan4Governor speaking in Frederick(stown). Maryland needs this man as Governor. http://t.co/ypMCHuâ€°Ã›_, Sun Apr 10 17:42:54 +0000 2011 ,2326,4792,2386,4712,maryland,republican,Challenger,1,30628,5976407,larry hogan,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,hogan4governor,Sun Oct 26 21:26:01 +0000 2014,2792,Sun Apr 10 17:42:54 +0000 2011,0,RT @VoteHaydenDuke: Our next Governor @Hogan4Governor speaking in Frederick(stown). Maryland needs this man as Governor. http://t.co/ypMCHuâ€_,photo,1295.154942
5.26486E+17,wendydavistexas,15,Thank you TJ! MT @PamelaChomba Star volunteer TJ volunteers every weekend for his students to have a better education http://t.co/9uHYBlAco0, Tue Aug 16 02:09:37 +0000 2011 ,176667,175963,99,107,texas,democrat,Challenger,0,135654,26956958,wendy davis,F,FALSE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,wendydavistexas,Sun Oct 26 21:31:53 +0000 2014,176952,Tue Aug 16 02:09:37 +0000 2011,0,Thank you TJ! MT @PamelaChomba Star volunteer TJ volunteers every weekend for his students to have a better education http://t.co/9uHYBlAco0,photo,1167.80713
5.26494E+17,rickformi,1,"""Snyder has made tough choices, many that either upset Democrats or his fellow Republicans. That's what strong leaders do.â€°Ã›Âù -@TheTimesHerald", Fri Apr 17 06:26:28 +0000 2009 ,3742,4062,12,44,michigan,republican,Incumbent,1,44204,9909877,rick snyder,M,TRUE,Strategic Message,Advocacy,Issue,NA,NA,NA,NA,rickformi,Sun Oct 26 22:00:17 +0000 2014,3881,Fri Apr 17 06:26:28 +0000 2009,0,"""Snyder has made tough choices, many that either upset Democrats or his fellow Republicans. That's what strong leaders do.â€ù -@TheTimesHerald",NULL,2018.648484
5.26501E+17,bruceraunerhq,0,"RT @ChipEnglander: Decatur Herald &amp; Review: ""Drastic change is needed &amp; Rauner has the skills to make that change happen."" http://t.co/Cjufâ€°Ã›_", Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,bruceraunerhq,Sun Oct 26 22:27:57 +0000 2014,3344,Wed May 15 17:38:33 +0000 2013,0,"RT @ChipEnglander: Decatur Herald &amp; Review: ""Drastic change is needed &amp; Rauner has the skills to make that change happen."" http://t.co/Cjufâ€_",NULL,529.2009722
5.26501E+17,bruceraunerhq,0,"RT @ChipEnglander: Quad-City Times: ""Illnois requires the kind of shake up Rauner promises."" #endorsementdomination http://t.co/vWKKEPVCaI", Wed May 15 17:38:33 +0000 2013 ,3122,3996,1,0,illinois,republican,Challenger,1,71550,12880580,bruce rauner,M,TRUE,Strategic Message,Advocacy,Image,NA,NA,NA,NA,bruceraunerhq,Sun Oct 26 22:28:00 +0000 2014,3344,Wed May 15 17:38:33 +0000 2013,0,"RT @ChipEnglander: Quad-City Times: ""Illnois requires the kind of shake up Rauner promises."" #endorsementdomination http://t.co/vWKKEPVCaI",NULL,529.2010069
5.26502E+17,carter4governor,40,"FACT: Georgia lost 15,000 private sector jobs last month. #gapol", Tue Nov 05 21:59:18 +0000 2013 ,7585,9316,343,432,georgia,democrat,Challenger,1,65720,10097343,jason carter,M,FALSE,Strategic Message,Attack,Issue,NA,NA,NA,NA,carter4governor,Sun Oct 26 22:35:01 +0000 2014,8581,Tue Nov 05 21:59:18 +0000 2013,0,"FACT: Georgia lost 15,000 private sector jobs last month. #gapol",NULL,355.0248032
